title,price,link
No title,No price,No link
"Lenovo IdeaPad Slim 1 AMD Ryzen 7 5700U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1 Year Warranty + 1 Year ADP/Cloud Grey/1.6Kg), 82R400EFIN","41,149",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTg3OTM1ODk5OTIzNjU6MTczODg2NDU4MzpzcF9hdGZfbmV4dDozMDA0NzI1OTA0MTE1MzI6OjA6Og&url=%2FLenovo-IdeaPad-Windows-Warranty-82R400EFIN%2Fdp%2FB0CYPX4D1T%2Fref%3Dsr_1_97_sspa%3Fcrid%3D39AK7IU7KQ02T%26dib%3DeyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1738864583%26sprefix%3Dlapto%252Caps%252C278%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTg3OTM1ODk5OTIzNjU6MTczODg2NDU4MzpzcF9hdGZfbmV4dDozMDAxMDc2NDg2ODYwMzI6OjA6Og&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsr_1_98_sspa%3Fcrid%3D39AK7IU7KQ02T%26dib%3DeyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1738864583%26sprefix%3Dlapto%252Caps%252C278%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",649,https://amazon.in//Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_99?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-99
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H (16GB RAM/512GB SSD/FHD/14 (35.5cm)/Windows 11/Office Home 2024/Alexa Built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ0072IN Laptop","54,390",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDUwNDUwOTU0NTQxMDc3OjE3Mzg4NjQ1NzA6c3BfbXRmOjMwMDQyNjMwNTI0MTEzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_11_sspa%3Fcrid%3D39AK7IU7KQ02T%26dib%3DeyJ2IjoiMSJ9.Kq6xvSBkUHQcGOUtNjakx1stJc-FOxGMg_wDgGo2ewBDBQ1HhdYCpV7v5SGuPSQhO6ug3iGtdVXt7X32AoXuFa6DpNshpDTbCuxgWhasfAaDUj9JpqGa5_ExN-WVJ6oNYUQPTlYr8OUoWP1x9fYR1hVggGfTPxiT0yGCvr-Vb7istPzUaLwbK8giEcx1lgB200o42imjmE8e2jYslImYfmTUY3_5w-ab7_Fj0_bpnSM.dOfoWp0GjS46Y5ak8sRxXcSPyX42AOrucuUqoJ7vdfE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1738864569%26sprefix%3Dlapto%252Caps%252C278%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Dyazo 14.1 Inch Laptop Sleeve Case Cover With Handle And Two Front Pocket Compatible For Lenovo, Hp, Dell, Asus Acer & Other Notebooks (Grey)",299,https://amazon.in//Dyazo-Laptop-Sleeve-Compatible-Notebooks/dp/B0BRJ86Y5V/ref=sr_1_100?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-100
"Ambrane Laptop stand with Metal Body, Portable & foldable Design & Height Adjustable OverHeating Protection for Dell, Mac Book Air/Pro, Lenovo, Acer, Hp, Asus & Other Laptop & tablets (Workpad, Black)",399,https://amazon.in//Ambrane-Portable-Adjustable-OverHeating-Protection/dp/B0CV45VQMC/ref=sr_1_101?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-101
"Ceptics 200W Car Laptop Charger/car Inverter with 2X Universal AC Outlet Smart USB Charging Ports 12V DC to 220V AC with 18 Months Warranty, 2 USB 3.1A Max + 1 C Type 1 * 18W PD 2X Universal AC Outlet","2,049",https://amazon.in//Ceptics-Inverter-Universal-Charging-Warranty/dp/B0DJFL9121/ref=sr_1_102?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-102
"Acer Aspire Lite 13th Gen Intel Core i5-1334U Thin and Light Premium Laptop (16 GB RAM/512GB SSD/MS Office/Backlit Keyboard) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body,Steel Gray,1.59 KG","52,999",https://amazon.in//Acer-i5-1334U-Premium-Keyboard-AL15-53/dp/B0DPXBBPB7/ref=sr_1_103?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-103
Lapcare DCX-A101 ChillMate Laptop Cooler (Black),649,https://amazon.in//Lapcare-ChillMate-DCX-A101-Laptop-Cooler/dp/B074C8C6F4/ref=sr_1_104?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-104
"Gooyo 2011A Battery Operated Educational Learning Laptop Toy with LED Display and Music Effect | Babies/Girls/Boys/Toddlers | Blue Color, Power Source: 3xAA Battery (Not Included)",358,https://amazon.in//Gooyo-Educational-Laptop-Toy-Toddlers/dp/B0BMVM18R8/ref=sr_1_105?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-105
"Amazon Basics USB Powered Laptop Cooling Pad | 6 Fans | RGB Lights | 5 Adjustable Heights with Stand | Phone Holder | Upto 17"" Laptops",579,https://amazon.in//Powered-Cooling-Adjustable-Heights-Laptops/dp/B0CVXPLNTD/ref=sr_1_106?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-106
"CHUWI CoreBook X Laptop 12thGen i3-1220P Processor, 8GB DDR4 RAM and 512GB SSD, Intel® UHD Graphics,14.0"" FHD IPS Display, Backlit Keyboard, Windows 11 Home, WIFI6, BT5.2, 3.5MM Jack, Metal Body, Grey","23,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTg3OTM1ODk5OTIzNjU6MTczODg2NDU4MzpzcF9tdGY6MzAwNDYzMTMxNzEwMTMyOjowOjo&url=%2FCoreBook-i3-1220P-Processor-Graphics-Keyboard%2Fdp%2FB0DNK44J6V%2Fref%3Dsr_1_107_sspa%3Fcrid%3D39AK7IU7KQ02T%26dib%3DeyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1738864583%26sprefix%3Dlapto%252Caps%252C278%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1OTg3OTM1ODk5OTIzNjU6MTczODg2NDU4MzpzcF9tdGY6MzAwMjg2MjIxNzA2NTMyOjowOjo&url=%2FLenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN%2Fdp%2FB0DB1WCBBS%2Fref%3Dsr_1_108_sspa%3Fcrid%3D39AK7IU7KQ02T%26dib%3DeyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1738864583%26sprefix%3Dlapto%252Caps%252C278%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ZEBRONICS NS3000 PRO 360° Rotatable Laptop Stand, Supports up to 17” (43cm) Laptops, Tablets, Supports Max 5kg, Carbon Steel with Anti Rust Body, Anti-Slip/Scratch Silicone Pads",999,https://amazon.in//ZEBRONICS-PRO-Rotatable-Supports-Anti-Slip/dp/B0D3B5269P/ref=sr_1_109?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-109
"CHUWI CoreBook X Laptop 12thGen i3-1220P Processor, 8GB DDR4 RAM and 512GB SSD, Intel® UHD Graphics,14.0"" FHD IPS Display, Backlit Keyboard, Windows 11 Home, WIFI6, BT5.2, 3.5MM Jack, Metal Body, Grey","23,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDUwNDUwOTU0NTQxMDc3OjE3Mzg4NjQ1NzA6c3BfbXRmOjMwMDQ2MzEzMTcxMDEzMjo6MDo6&url=%2FCoreBook-i3-1220P-Processor-Graphics-Keyboard%2Fdp%2FB0DNK44J6V%2Fref%3Dsr_1_12_sspa%3Fcrid%3D39AK7IU7KQ02T%26dib%3DeyJ2IjoiMSJ9.Kq6xvSBkUHQcGOUtNjakx1stJc-FOxGMg_wDgGo2ewBDBQ1HhdYCpV7v5SGuPSQhO6ug3iGtdVXt7X32AoXuFa6DpNshpDTbCuxgWhasfAaDUj9JpqGa5_ExN-WVJ6oNYUQPTlYr8OUoWP1x9fYR1hVggGfTPxiT0yGCvr-Vb7istPzUaLwbK8giEcx1lgB200o42imjmE8e2jYslImYfmTUY3_5w-ab7_Fj0_bpnSM.dOfoWp0GjS46Y5ak8sRxXcSPyX42AOrucuUqoJ7vdfE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1738864569%26sprefix%3Dlapto%252Caps%252C278%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Microsoft New Surface Pro (11Th Edition) - Windows 11 Home Copilot + Pc - 13"" LCD Pixelsense Touchscreen - Qualcomm Snapdragon X Plus (10 Core,Wi-Fi) - 16Gb Ram - 256Gb Ssd - Platinum - Zhx-00014","1,13,990",https://amazon.in//Microsoft-New-Surface-Pro-11Th/dp/B0D926JN5N/ref=sr_1_110?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-110
"ZEBRONICS Igloo 1, 2.0 USB Computer Speakers, 8 Watts, Multicolor LED, USB Powered, AUX, Volume Control Pod for PC, Laptops, Desktop",499,https://amazon.in//ZEBRONICS-Computer-Speakers-Multicolor-Powered/dp/B0DB29X1YX/ref=sr_1_111?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-111
"LIRAMARK Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive (Rectangle) Set of 3 Black",75,https://amazon.in//LIRAMARK-Protector-Compatible-Smartphone-Rectangle/dp/B0DDXWVNVZ/ref=sr_1_112?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-112
"Lenovo Yoga Slim 7 Snapdragon X Elite X1E Built in-AI with Copilot+ 14""(35.5cm) 3K OLED 500Nits Touchscreen Laptop (32GB/1TB SSD/90Hz/Qualcomm NPU 45TOPS/Win11/MSO/1Yr ADP Free/Cosmic Blue/1.4Kg)","1,40,190",https://amazon.in//Lenovo-Snapdragon-Copilot-Touchscreen-Qualcomm/dp/B0DBLDNJP1/ref=sr_1_113?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-113
"MSI Titan 18 HX, Intel 14th Gen. i9-14900HX, 45.72CM UHD+ MiniLED 120Hz Gaming Laptop(64GB/2TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4080, /Core Black/3.6Kg), A14VHG-207IN","4,29,990",https://amazon.in//MSI-i9-14900HX-45-72CM-MiniLED-A14VHG-207IN/dp/B0CV75ZNX4/ref=sr_1_114?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-114
Maxelon Power Cable & HP Blue Pin Original Laptop Charger 19.5V 3.33A 65W Adapter- Black,"1,449",https://amazon.in//Original-Laptop-Charger-19-5V-Adapter/dp/B0CR4158SZ/ref=sr_1_115?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-115
"Dyazo slim 15"" to 15.6 Inch Laptop Sleeve, Laptop cover Case with handle & Accessories pocket Universal compatible for Dell, HP, Lenovo, Asus and all other Notebook etc. (Grey)",259,https://amazon.in//Dyazo-Accessories-Universal-Compatible-Notebook/dp/B0BRJ7F2VD/ref=sr_1_116?crid=39AK7IU7KQ02T&dib=eyJ2IjoiMSJ9.aRIpjRtd4PzNbPVQUSb90Cz9geHI9NbFR4gNWmiy4liTJ9NXlctIvsxBwRSCRqG8OnJBRAXBBIST9iHP_aUM98Bz3Io6aMjHJ4VreHy5QlnCLWKYZoSd-I21i7ozgbehpCHgQ0cD0Fk2uuxDww2qDwKi-KR9_evDT2MJsLrIZgnz29zIy_WqbzHwUqQ2bUWp5IY1PTc80MWJj3a5naqDTF2pNx856fyRRmubgPnrgcc.QMOKY8jnF376vU_bwX3voAePJ3YdluG8ky8JQ4tc6iU&dib_tag=se&keywords=laptop&qid=1738864583&sprefix=lapto%2Caps%2C278&sr=8-116
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 83BF000UIN","54,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODIxNTQ0MzUxNTQ4NTM0OjE3Mzg4NjQ1ODU6c3BfYXRmX25leHQ6MzAwMDQ4MjI1NzkzMzMyOjowOjo&url=%2FLenovo-IdeaPad-12450H-Backlit-83BF000UIN%2Fdp%2FB0CFF518HZ%2Fref%3Dsr_1_113_sspa%3Fcrid%3D39AK7IU7KQ02T%26dib%3DeyJ2IjoiMSJ9.wghC4mYyuxDJp3w0-ej7YA-PCCifBfDe3oSW_Ab5l93qdh6LVUiU-5xPovHL4hIpNTz1rfjd5FXB0Dj6dbye5Emyu7M_0LEP5WQWYlbfAGHOq_Ef2_hK8U5spU9Jg4nxEe_dQetZtrFRw4OvTCnkP1mIC1LCL_cIuSVjGh7fxtRdwIjXiCZHB9z9l4yXQmgHUvqoFc_06KuOsTEiw0_0K_JdQeQ5fd5kL4zKYQ_Yjhk.bX4rHneLS5e5TuA6anMuHvl_l8uF9mdFd0EIW1aIsoQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1738864585%26sprefix%3Dlapto%252Caps%252C278%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo IdeaPad Slim 1 AMD Ryzen 7 5700U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1 Year Warranty + 1 Year ADP/Cloud Grey/1.6Kg), 82R400EFIN","41,149",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODIxNTQ0MzUxNTQ4NTM0OjE3Mzg4NjQ1ODU6c3BfYXRmX25leHQ6MzAwNDcyNTkwNDExNTMyOjowOjo&url=%2FLenovo-IdeaPad-Windows-Warranty-82R400EFIN%2Fdp%2FB0CYPX4D1T%2Fref%3Dsr_1_114_sspa%3Fcrid%3D39AK7IU7KQ02T%26dib%3DeyJ2IjoiMSJ9.wghC4mYyuxDJp3w0-ej7YA-PCCifBfDe3oSW_Ab5l93qdh6LVUiU-5xPovHL4hIpNTz1rfjd5FXB0Dj6dbye5Emyu7M_0LEP5WQWYlbfAGHOq_Ef2_hK8U5spU9Jg4nxEe_dQetZtrFRw4OvTCnkP1mIC1LCL_cIuSVjGh7fxtRdwIjXiCZHB9z9l4yXQmgHUvqoFc_06KuOsTEiw0_0K_JdQeQ5fd5kL4zKYQ_Yjhk.bX4rHneLS5e5TuA6anMuHvl_l8uF9mdFd0EIW1aIsoQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1738864585%26sprefix%3Dlapto%252Caps%252C278%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
